Age,BusinessTravel,Department,DistanceFromHome,Education,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,Attrition
31,Travel_Frequently,Sales,1,3,Female,1,Sales Representative,2,Single,2302,Yes,11,3,0,3,3,2,Yes
44,Travel_Rarely,Research & Development,3,3,Male,1,Laboratory Technician,1,Married,2362,No,12,3,0,10,3,1,Yes
42,Non-Travel,Research & Development,2,1,Male,4,Manager,3,Married,17861,Yes,13,3,0,21,20,2,No
55,Travel_Rarely,Research & Development,2,2,Female,5,Manager,3,Married,19187,No,14,3,1,23,19,9,No
56,Travel_Rarely,Human Resources,8,4,Male,5,Manager,2,Single,19717,No,14,3,0,36,7,7,No
40,Non-Travel,Research & Development,16,2,Male,1,Research Scientist,3,Divorced,3544,No,16,3,1,6,4,0,No
34,Travel_Rarely,Research & Development,9,3,Male,3,Healthcare Representative,4,Divorced,8500,No,11,3,1,10,9,1,No
40,Travel_Rarely,Research & Development,2,3,Male,2,Research Scientist,4,Single,4661,No,13,3,0,9,9,8,No
41,Travel_Frequently,Sales,1,3,Female,2,Sales Executive,1,Divorced,4103,No,17,3,1,10,9,1,No
35,Travel_Frequently,Research & Development,4,4,Male,2,Research Scientist,3,Single,4249,Yes,11,3,0,9,9,1,No
51,Travel_Rarely,Human Resources,5,3,Male,4,Manager,2,Divorced,14026,Yes,11,3,1,33,33,0,No
38,Travel_Rarely,Sales,2,2,Female,2,Sales Executive,1,Divorced,6893,No,15,3,1,11,7,1,No
34,Travel_Rarely,Sales,15,2,Female,2,Sales Executive,1,Single,6125,No,12,3,0,10,10,9,No
25,Travel_Rarely,Research & Development,19,1,Male,1,Laboratory Technician,4,Married,3669,No,11,3,3,7,3,1,No
58,Travel_Rarely,Research & Development,7,4,Female,3,Manufacturing Director,1,Married,10008,Yes,14,3,0,31,10,5,Yes
40,Travel_Rarely,Research & Development,1,4,Male,1,Laboratory Technician,2,Married,2387,No,22,4,1,7,4,0,No
36,Travel_Frequently,Sales,7,3,Female,2,Sales Executive,1,Married,4639,No,16,3,1,17,15,6,No
48,Travel_Rarely,Research & Development,4,3,Male,3,Manufacturing Director,4,Single,7898,No,11,3,0,11,10,0,No
27,Travel_Rarely,Sales,11,3,Female,1,Sales Representative,4,Married,2534,No,14,3,1,5,1,0,No
51,Travel_Rarely,Research & Development,11,2,Female,4,Manufacturing Director,2,Single,13142,No,16,3,0,29,5,0,No
18,Non-Travel,Research & Development,1,3,Female,1,Laboratory Technician,4,Single,1611,No,15,3,0,0,0,0,No
35,Travel_Rarely,Research & Development,1,3,Female,2,Laboratory Technician,4,Married,5363,No,12,3,1,10,9,0,No
27,Travel_Frequently,Sales,2,1,Male,2,Sales Executive,4,Single,5071,No,20,4,0,8,6,0,No
55,Travel_Rarely,Sales,13,4,Male,4,Sales Executive,3,Single,13695,Yes,17,3,0,24,19,3,Yes
56,Travel_Rarely,Research & Development,23,3,Male,4,Manufacturing Director,2,Married,13402,Yes,12,3,1,33,19,15,No
34,Non-Travel,Research & Development,26,1,Female,1,Research Scientist,3,Divorced,2029,No,20,4,3,5,5,0,No
40,Travel_Rarely,Research & Development,2,1,Female,2,Healthcare Representative,3,Divorced,6377,No,20,4,3,15,12,11,No
34,Travel_Rarely,Research & Development,29,3,Male,2,Laboratory Technician,3,Married,5429,No,13,3,2,10,8,7,No
31,Travel_Frequently,Sales,2,3,Female,1,Sales Representative,4,Single,2785,No,14,3,0,3,1,0,Yes
35,Travel_Frequently,Sales,18,4,Female,2,Sales Executive,3,Married,4614,Yes,18,3,1,5,4,3,Yes
38,Travel_Frequently,Research & Development,7,3,Male,1,Research Scientist,3,Divorced,2610,No,11,3,3,4,4,0,No
34,Travel_Rarely,Research & Development,2,4,Female,2,Healthcare Representative,4,Single,6687,No,11,3,0,14,14,4,No
28,Travel_Rarely,Sales,26,3,Male,2,Sales Executive,1,Married,4724,No,11,3,1,5,5,0,No
31,Travel_Rarely,Research & Development,22,4,Male,2,Manufacturing Director,3,Married,6179,Yes,15,3,2,10,10,6,Yes
39,Travel_Rarely,Sales,21,4,Male,2,Sales Executive,4,Married,6120,Yes,12,3,2,8,5,1,No
51,Travel_Frequently,Sales,2,3,Male,3,Sales Executive,2,Married,10596,No,11,3,0,14,4,3,No
41,Travel_Frequently,Research & Development,22,3,Female,2,Research Scientist,4,Divorced,5467,Yes,14,3,2,12,6,3,No
37,Travel_Rarely,Research & Development,4,1,Male,1,Research Scientist,3,Married,2996,Yes,15,3,0,8,6,1,No
33,Travel_Frequently,Sales,5,1,Male,2,Sales Executive,4,Married,9998,No,13,3,0,8,5,1,No
32,Travel_Rarely,Sales,2,1,Male,2,Sales Executive,2,Married,4078,Yes,13,3,3,4,3,1,No
39,Non-Travel,Research & Development,25,2,Male,3,Healthcare Representative,3,Married,10920,No,21,4,1,13,6,0,No
25,Travel_Rarely,Sales,18,1,Male,2,Sales Executive,3,Married,6232,No,11,3,0,6,3,1,No
52,Travel_Frequently,Research & Development,28,2,Female,4,Manufacturing Director,3,Married,13247,Yes,11,3,1,24,5,0,No
43,Travel_Rarely,Research & Development,6,3,Female,2,Research Scientist,3,Single,4081,Yes,14,3,0,20,20,1,No
27,Travel_Rarely,Sales,10,3,Female,2,Sales Executive,4,Married,5769,Yes,11,3,0,6,6,4,No
27,Travel_Rarely,Research & Development,17,4,Female,1,Research Scientist,3,Single,2394,Yes,13,3,0,8,8,7,Yes
26,Travel_Rarely,Research & Development,2,1,Male,1,Research Scientist,4,Single,3904,No,12,3,0,5,4,1,No
42,Travel_Rarely,Human Resources,10,3,Female,4,Manager,1,Married,16799,No,14,3,1,21,20,0,No
52,Travel_Rarely,Research & Development,8,4,Female,1,Laboratory Technician,1,Married,2950,No,13,3,0,12,5,0,No
37,Travel_Rarely,Research & Development,11,3,Female,1,Laboratory Technician,3,Single,3629,No,18,3,0,8,3,0,No
35,Travel_Frequently,Research & Development,18,2,Male,3,Manufacturing Director,4,Single,9362,No,11,3,0,10,2,2,No
25,Travel_Rarely,Research & Development,1,3,Male,1,Laboratory Technician,4,Married,3229,No,11,3,1,7,3,0,No
26,Travel_Rarely,Research & Development,7,3,Male,1,Laboratory Technician,1,Single,3578,No,12,3,0,8,7,0,No
29,Travel_Rarely,Human Resources,17,3,Male,3,Human Resources,1,Single,7988,No,13,3,0,10,10,0,No
49,Travel_Frequently,Research & Development,28,2,Male,2,Laboratory Technician,1,Single,4284,No,20,4,0,20,4,1,Yes
29,Travel_Frequently,Research & Development,14,1,Female,3,Healthcare Representative,4,Single,7553,Yes,12,3,0,9,8,7,Yes
54,Travel_Rarely,Research & Development,1,3,Female,4,Research Director,4,Single,17328,No,19,3,0,29,20,12,No
58,Travel_Rarely,Research & Development,1,3,Female,5,Research Director,1,Married,19701,Yes,21,4,1,32,9,1,No
55,Travel_Rarely,Research & Development,1,4,Male,4,Research Director,4,Divorced,14732,No,13,3,2,31,7,0,No
36,Travel_Rarely,Sales,3,4,Female,2,Sales Executive,2,Single,9278,Yes,16,3,0,15,5,0,No
31,Travel_Frequently,Sales,1,4,Female,1,Sales Representative,3,Single,1359,No,12,3,0,1,1,0,Yes
30,Travel_Rarely,Sales,7,4,Female,2,Sales Executive,1,Divorced,4779,No,14,3,2,8,3,0,No
31,Travel_Rarely,Research & Development,8,5,Female,4,Research Director,2,Single,16422,No,11,3,0,9,3,1,No
34,Travel_Frequently,Research & Development,1,4,Male,1,Research Scientist,1,Divorced,2996,No,14,3,2,10,4,1,No
31,Travel_Rarely,Research & Development,8,3,Female,1,Research Scientist,2,Single,1261,No,12,3,0,1,1,0,Yes
27,Travel_Rarely,Research & Development,11,1,Male,1,Laboratory Technician,1,Married,2099,No,14,3,0,6,5,1,No
36,Travel_Rarely,Research & Development,4,4,Male,2,Laboratory Technician,4,Single,5810,No,16,3,0,10,10,1,No
36,Travel_Rarely,Sales,16,4,Female,2,Sales Executive,1,Married,5647,No,13,3,2,11,3,0,No
47,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,4,Married,3420,No,12,3,1,17,6,1,No
25,Travel_Rarely,Sales,9,2,Male,1,Sales Representative,1,Married,4400,No,12,3,0,6,3,2,Yes
37,Non-Travel,Research & Development,5,2,Male,1,Laboratory Technician,3,Single,3500,No,14,3,0,7,6,1,No
56,Travel_Rarely,Research & Development,1,2,Female,1,Research Scientist,1,Married,2066,No,22,4,1,5,3,1,No
47,Travel_Rarely,Research & Development,2,4,Female,4,Research Director,3,Married,17169,No,19,3,2,26,20,5,No
24,Travel_Rarely,Sales,4,1,Female,2,Sales Executive,3,Married,4162,Yes,12,3,2,5,5,0,No
32,Travel_Rarely,Sales,7,5,Male,2,Sales Executive,4,Married,9204,No,12,3,1,7,4,0,No
34,Travel_Rarely,Research & Development,1,3,Female,1,Laboratory Technician,2,Married,3294,No,17,3,1,7,5,0,No
41,Travel_Rarely,Research & Development,5,5,Male,1,Research Scientist,3,Married,2127,Yes,12,3,0,7,4,0,No
40,Non-Travel,Research & Development,9,4,Male,2,Laboratory Technician,3,Divorced,3975,No,11,3,2,11,8,0,No
31,Travel_Rarely,Sales,8,2,Male,3,Sales Executive,4,Divorced,10793,No,18,3,1,13,13,9,No
46,Travel_Rarely,Sales,9,3,Male,3,Sales Executive,4,Divorced,10096,No,11,3,1,28,7,4,Yes
39,Non-Travel,Research & Development,2,3,Female,1,Laboratory Technician,1,Single,3646,Yes,23,4,0,11,1,0,Yes
31,Travel_Frequently,Research & Development,1,5,Female,3,Manufacturing Director,2,Single,7446,No,11,3,0,10,10,4,Yes
45,Travel_Rarely,Research & Development,20,3,Male,3,Healthcare Representative,1,Divorced,10851,Yes,18,3,1,24,7,0,No
31,Travel_Rarely,Human Resources,8,2,Female,1,Human Resources,2,Single,2109,No,18,3,0,8,3,0,No
31,Travel_Frequently,Research & Development,2,3,Male,1,Laboratory Technician,4,Married,3722,Yes,13,3,1,7,2,2,Yes
45,Travel_Rarely,Research & Development,29,3,Male,3,Manufacturing Director,4,Married,9380,Yes,18,3,2,10,3,1,No
48,Travel_Rarely,Sales,7,3,Male,2,Sales Executive,1,Divorced,5486,No,11,3,3,15,2,2,No
34,Travel_Rarely,Human Resources,9,4,Female,1,Human Resources,3,Married,2742,No,15,3,0,2,2,2,Yes
40,Non-Travel,Research & Development,8,1,Male,3,Research Director,2,Divorced,13757,No,11,3,1,16,9,4,No
28,Travel_Rarely,Sales,5,3,Male,2,Sales Executive,1,Single,8463,No,18,3,0,6,5,1,No
44,Non-Travel,Research & Development,5,3,Male,1,Laboratory Technician,3,Single,3162,No,14,3,0,7,5,0,No
53,Travel_Rarely,Research & Development,2,3,Male,4,Research Director,2,Single,16598,No,12,3,0,35,9,8,No
49,Travel_Rarely,Research & Development,5,4,Male,2,Healthcare Representative,3,Married,6651,No,14,3,1,20,3,1,No
40,Travel_Rarely,Research & Development,2,3,Male,1,Research Scientist,3,Divorced,2345,No,14,3,1,8,3,1,No
44,Travel_Rarely,Research & Development,20,3,Male,1,Research Scientist,2,Single,3420,No,13,3,0,6,5,1,No
33,Travel_Frequently,Sales,7,3,Male,2,Sales Executive,1,Married,4373,No,14,3,2,5,4,0,No
34,Travel_Rarely,Sales,3,3,Male,2,Sales Executive,1,Single,4759,No,18,3,0,15,13,3,No
30,Travel_Rarely,Sales,16,1,Male,2,Sales Executive,3,Married,5301,No,15,3,2,4,2,2,No
42,Travel_Frequently,Research & Development,9,2,Female,1,Laboratory Technician,4,Single,3673,No,13,3,0,12,12,5,No
44,Travel_Frequently,Sales,1,5,Female,2,Sales Executive,3,Married,4768,No,12,3,1,11,1,0,No
30,Non-Travel,Research & Development,7,3,Male,1,Research Scientist,3,Divorced,1274,No,13,3,2,1,1,0,No
57,Travel_Rarely,Research & Development,1,2,Male,2,Research Scientist,3,Married,4900,No,24,4,1,13,12,2,No
49,Travel_Rarely,Research & Development,7,4,Male,3,Healthcare Representative,2,Divorced,10466,No,14,3,2,29,8,0,No
34,Travel_Frequently,Research & Development,15,3,Male,4,Research Director,1,Divorced,17007,No,14,3,2,16,14,6,No
28,Travel_Frequently,Sales,1,3,Male,1,Sales Representative,3,Married,2909,No,15,3,1,5,3,1,Yes
29,Travel_Frequently,Sales,13,3,Female,2,Sales Executive,2,Single,5765,No,11,3,0,7,5,0,Yes
34,Travel_Rarely,Sales,24,4,Female,2,Sales Executive,2,Single,4599,Yes,23,4,0,16,15,10,Yes
35,Travel_Rarely,Sales,7,1,Male,1,Sales Representative,3,Married,2404,No,13,3,1,1,1,0,No
24,Travel_Frequently,Research & Development,9,3,Male,1,Laboratory Technician,1,Single,3172,Yes,11,3,0,4,0,0,Yes
24,Non-Travel,Sales,13,2,Female,1,Sales Representative,2,Married,2033,No,13,3,1,1,1,0,No
44,Travel_Frequently,Research & Development,2,1,Male,3,Manufacturing Director,3,Single,10209,Yes,18,3,0,16,2,2,No
29,Travel_Rarely,Sales,19,3,Male,2,Sales Executive,3,Divorced,8620,No,14,3,2,10,10,0,No
30,Travel_Rarely,Human Resources,1,3,Male,1,Human Resources,3,Divorced,2064,No,21,4,1,6,5,1,No
55,Travel_Rarely,Research & Development,4,4,Male,2,Healthcare Representative,3,Married,4035,Yes,16,3,0,4,3,1,No
33,Travel_Rarely,Research & Development,4,4,Female,1,Laboratory Technician,2,Married,3838,No,11,3,0,8,5,0,No
47,Travel_Rarely,Sales,14,3,Female,2,Sales Executive,3,Married,4591,Yes,17,3,1,11,5,1,No
28,Travel_Frequently,Research & Development,2,2,Male,1,Laboratory Technician,1,Single,2561,No,11,3,0,8,0,0,Yes
28,Travel_Rarely,Research & Development,1,3,Male,1,Research Scientist,3,Divorced,1563,No,14,3,1,1,1,0,No
28,Travel_Frequently,Sales,7,3,Male,2,Sales Executive,1,Single,4898,No,14,3,0,5,4,1,No
49,Travel_Rarely,Research & Development,3,2,Female,2,Laboratory Technician,1,Married,4789,No,25,4,1,10,3,1,No
29,Travel_Frequently,Research & Development,2,1,Female,1,Laboratory Technician,2,Married,3180,No,13,3,3,4,3,0,No
28,Travel_Rarely,Research & Development,29,1,Male,2,Manufacturing Director,2,Married,6549,No,14,3,2,8,8,1,No
33,Travel_Rarely,Research & Development,8,5,Male,2,Healthcare Representative,3,Single,6388,Yes,17,3,0,14,0,0,No
32,Travel_Rarely,Research & Development,10,3,Male,3,Manager,4,Single,11244,No,25,4,0,10,5,0,No
54,Travel_Frequently,Research & Development,11,4,Female,4,Manager,4,Divorced,16032,No,20,4,1,26,14,1,No
29,Travel_Rarely,Research & Development,1,4,Male,1,Research Scientist,1,Single,2362,No,13,3,0,11,9,0,Yes
44,Travel_Rarely,Research & Development,28,3,Male,4,Research Director,1,Married,16328,No,13,3,1,24,20,14,No
39,Travel_Rarely,Research & Development,6,3,Female,3,Manufacturing Director,2,Single,8376,No,18,3,0,9,2,2,No
46,Travel_Rarely,Sales,3,3,Female,4,Manager,2,Married,16606,No,12,3,1,23,13,5,No
35,Travel_Rarely,Research & Development,16,3,Female,3,Healthcare Representative,2,Single,8606,No,19,3,0,11,11,3,No
23,Travel_Rarely,Research & Development,20,1,Male,2,Laboratory Technician,3,Single,2272,No,14,3,0,5,4,1,No
40,Travel_Rarely,Research & Development,9,4,Male,1,Laboratory Technician,1,Single,2018,No,14,3,0,15,5,1,Yes
34,Travel_Rarely,Sales,1,3,Male,3,Sales Executive,3,Married,7083,Yes,14,3,0,10,10,8,No
31,Travel_Frequently,Research & Development,3,3,Female,1,Research Scientist,3,Single,4084,No,12,3,0,7,7,7,Yes
50,Travel_Frequently,Research & Development,22,5,Male,4,Research Director,4,Single,14411,Yes,13,3,0,32,32,13,No
34,Travel_Rarely,Sales,7,2,Male,1,Sales Representative,3,Married,2308,Yes,25,4,1,12,11,5,No
42,Travel_Rarely,Research & Development,2,3,Male,1,Laboratory Technician,2,Married,4841,No,14,3,1,4,1,0,No
37,Travel_Rarely,Research & Development,13,3,Male,2,Research Scientist,4,Married,4285,No,17,3,0,10,10,3,No
29,Travel_Rarely,Research & Development,8,1,Female,2,Healthcare Representative,1,Married,9715,No,13,3,1,9,7,0,No
33,Travel_Rarely,Research & Development,25,3,Male,2,Manufacturing Director,2,Single,4320,No,13,3,0,5,5,0,No
45,Travel_Rarely,Research & Development,28,3,Male,1,Research Scientist,4,Married,2132,No,20,4,1,8,5,0,No
42,Travel_Frequently,Research & Development,2,3,Male,3,Healthcare Representative,4,Married,10124,Yes,14,3,1,24,20,13,No
40,Travel_Rarely,Sales,9,2,Male,2,Sales Executive,1,Married,5473,No,12,3,0,9,8,7,No
33,Travel_Rarely,Research & Development,28,4,Male,2,Laboratory Technician,3,Married,5207,Yes,12,3,1,15,15,5,No
40,Travel_Rarely,Human Resources,6,2,Male,4,Manager,4,Single,16437,Yes,21,4,0,21,21,7,No
24,Travel_Rarely,Research & Development,21,2,Male,1,Laboratory Technician,1,Divorced,2296,No,14,3,3,2,1,0,No
40,Non-Travel,Research & Development,8,2,Male,2,Healthcare Representative,4,Divorced,4069,Yes,18,3,0,8,2,2,No
45,Travel_Rarely,Research & Development,1,4,Male,3,Healthcare Representative,2,Divorced,7441,No,12,3,3,10,10,7,No
35,Travel_Rarely,Sales,28,4,Female,1,Sales Representative,3,Married,2430,No,23,4,2,6,5,4,No
32,Travel_Rarely,Research & Development,5,2,Female,2,Research Scientist,2,Married,5878,No,12,3,1,12,7,2,No
36,Travel_Rarely,Sales,2,4,Male,1,Sales Representative,4,Single,2644,Yes,21,4,0,7,3,1,No
48,Travel_Rarely,Sales,16,4,Female,2,Sales Executive,3,Divorced,6439,No,14,3,1,18,8,7,No
29,Travel_Rarely,Research & Development,9,3,Male,1,Research Scientist,3,Married,2451,No,18,3,2,5,1,0,No
33,Travel_Rarely,Sales,8,4,Male,2,Sales Executive,1,Married,6392,No,13,3,1,8,2,2,No
30,Travel_Rarely,Sales,1,3,Male,2,Sales Executive,1,Married,9714,No,11,3,1,10,10,6,Yes
38,Travel_Frequently,Human Resources,10,4,Male,2,Human Resources,3,Married,6077,No,11,3,0,10,6,1,No
35,Travel_Rarely,Research & Development,1,3,Male,1,Laboratory Technician,1,Single,2450,No,19,3,0,3,3,1,No
30,Travel_Rarely,Sales,29,4,Male,3,Sales Executive,2,Married,9250,No,12,3,1,9,4,1,No
35,Travel_Rarely,Research & Development,2,3,Female,1,Laboratory Technician,1,Divorced,2074,Yes,12,3,1,1,1,0,Yes
53,Travel_Rarely,Research & Development,2,5,Female,3,Manufacturing Director,4,Married,10169,No,16,3,1,34,33,1,Yes
38,Travel_Rarely,Research & Development,2,3,Male,2,Manufacturing Director,2,Married,4855,No,11,3,2,7,5,1,Yes
32,Non-Travel,Research & Development,1,4,Male,2,Research Scientist,1,Married,4087,No,14,3,1,9,6,1,No
48,Travel_Rarely,Research & Development,15,4,Female,1,Research Scientist,1,Married,2367,No,12,3,1,10,8,7,No
34,Travel_Rarely,Research & Development,7,4,Male,1,Research Scientist,4,Single,2972,No,13,3,0,1,1,0,No
55,Travel_Rarely,Sales,26,5,Male,5,Manager,4,Married,19586,No,21,4,1,36,36,2,No
34,Travel_Rarely,Research & Development,1,4,Male,2,Research Scientist,4,Married,5484,No,17,3,1,9,2,2,No
26,Travel_Rarely,Research & Development,3,3,Female,1,Research Scientist,4,Married,2061,No,21,4,0,1,1,0,No
38,Travel_Rarely,Sales,14,3,Male,2,Sales Executive,2,Married,9924,No,11,3,1,10,9,7,No
38,Travel_Rarely,Sales,16,3,Female,2,Sales Executive,2,Single,4198,No,12,3,0,8,3,1,No
36,Travel_Rarely,Sales,1,4,Female,2,Sales Executive,3,Single,6815,No,13,3,0,15,1,0,No
29,Travel_Rarely,Research & Development,3,1,Male,1,Laboratory Technician,1,Single,4723,Yes,18,3,0,10,10,1,No
35,Travel_Rarely,Research & Development,10,4,Female,2,Healthcare Representative,3,Single,6142,Yes,16,3,0,10,5,0,No
39,Travel_Rarely,Sales,6,3,Male,3,Sales Executive,3,Married,8237,No,11,3,1,11,7,7,No
29,Travel_Frequently,Research & Development,2,1,Male,2,Healthcare Representative,4,Divorced,8853,No,19,3,1,6,6,1,No
50,Travel_Rarely,Sales,9,3,Male,5,Manager,3,Married,19331,Yes,16,3,1,27,1,0,No
23,Travel_Rarely,Research & Development,10,3,Male,1,Research Scientist,3,Married,2073,No,16,3,1,4,2,2,No
36,Travel_Frequently,Research & Development,6,4,Male,2,Laboratory Technician,1,Married,5562,Yes,13,3,1,9,3,0,No
42,Travel_Rarely,Research & Development,9,2,Male,5,Manager,4,Single,19613,No,22,4,0,24,1,0,No
35,Travel_Rarely,Research & Development,28,3,Male,2,Laboratory Technician,3,Married,3407,No,17,3,2,10,10,6,No
34,Travel_Frequently,Research & Development,10,4,Male,2,Healthcare Representative,3,Married,5063,No,14,3,1,8,8,7,No
40,Travel_Rarely,Sales,14,2,Female,2,Sales Executive,1,Married,4639,No,15,3,1,5,5,1,No
43,Travel_Rarely,Research & Development,27,3,Male,1,Laboratory Technician,2,Divorced,4876,No,12,3,1,8,6,0,No
35,Travel_Rarely,Research & Development,7,2,Male,1,Laboratory Technician,4,Married,2690,No,18,3,1,1,1,0,No
46,Travel_Rarely,Sales,1,4,Male,4,Manager,1,Single,17567,No,15,3,0,27,26,0,No
28,Travel_Rarely,Research & Development,24,3,Male,1,Laboratory Technician,2,Married,2408,Yes,17,3,3,1,1,0,Yes
22,Non-Travel,Research & Development,26,2,Female,1,Research Scientist,3,Married,2814,Yes,14,3,0,4,4,1,No
50,Travel_Frequently,Research & Development,20,5,Male,4,Healthcare Representative,3,Married,11245,Yes,15,3,1,32,30,12,No
32,Travel_Rarely,Research & Development,5,4,Female,1,Research Scientist,4,Married,3312,No,17,3,2,6,3,0,No
44,Travel_Rarely,Research & Development,7,3,Female,5,Research Director,4,Divorced,19049,Yes,14,3,1,23,22,1,No
30,Travel_Rarely,Research & Development,7,3,Male,1,Research Scientist,2,Married,2141,No,12,3,1,6,6,1,No
45,Travel_Rarely,Research & Development,5,5,Female,2,Laboratory Technician,1,Single,5769,Yes,14,3,0,10,10,1,No
45,Non-Travel,Sales,26,3,Male,2,Sales Executive,1,Married,4385,No,15,3,1,10,10,4,No
31,Travel_Frequently,Sales,2,4,Male,2,Sales Executive,1,Single,5332,No,13,3,0,10,5,0,No
36,Travel_Rarely,Research & Development,12,4,Female,2,Manufacturing Director,3,Married,4663,Yes,12,3,2,7,3,1,No
34,Travel_Frequently,Research & Development,10,4,Male,2,Manufacturing Director,4,Divorced,4724,No,13,3,1,9,9,7,No
49,Travel_Rarely,Research & Development,25,4,Female,1,Laboratory Technician,1,Married,3211,No,14,3,1,10,9,1,No
39,Travel_Rarely,Research & Development,10,5,Male,2,Manufacturing Director,1,Married,5377,No,13,3,3,10,7,7,No
27,Travel_Rarely,Research & Development,19,3,Male,1,Laboratory Technician,1,Divorced,4066,No,11,3,2,7,7,0,No
35,Travel_Rarely,Research & Development,18,5,Male,2,Research Scientist,1,Married,5208,No,11,3,0,16,16,1,No
28,Travel_Rarely,Research & Development,27,3,Female,2,Manufacturing Director,1,Divorced,4877,No,21,4,1,6,5,0,No
21,Travel_Rarely,Research & Development,5,1,Male,1,Research Scientist,4,Single,3117,No,18,3,0,3,2,2,No
18,Travel_Frequently,Sales,3,2,Female,1,Sales Representative,4,Single,1569,Yes,12,3,0,0,0,0,Yes
47,Travel_Rarely,Human Resources,26,4,Female,5,Manager,3,Married,19658,No,11,3,1,27,5,1,No
39,Travel_Rarely,Research & Development,3,2,Male,2,Laboratory Technician,3,Divorced,3069,No,15,3,1,11,10,0,No
40,Travel_Rarely,Research & Development,15,3,Female,3,Manufacturing Director,3,Married,10435,No,13,3,2,18,18,14,No
35,Non-Travel,Research & Development,8,4,Female,2,Healthcare Representative,3,Married,4148,No,12,3,1,15,14,2,No
37,Travel_Rarely,Research & Development,19,3,Male,2,Manufacturing Director,3,Married,5768,No,17,3,3,9,4,0,No
39,Travel_Frequently,Research & Development,4,3,Female,2,Manufacturing Director,3,Single,5042,No,13,3,0,10,9,3,No
45,Travel_Rarely,Research & Development,2,2,Female,2,Manufacturing Director,4,Divorced,5770,No,19,3,2,10,10,3,No
38,Travel_Rarely,Research & Development,2,2,Female,3,Manufacturing Director,3,Married,7756,Yes,19,3,1,10,5,0,No
35,Travel_Rarely,Sales,10,3,Male,3,Sales Executive,1,Married,10306,No,17,3,0,15,13,6,Yes
37,Travel_Rarely,Research & Development,10,3,Female,1,Research Scientist,2,Married,3936,No,11,3,1,8,8,7,No
40,Travel_Rarely,Research & Development,16,3,Female,3,Manufacturing Director,4,Single,7945,Yes,15,3,0,18,4,3,No
44,Travel_Frequently,Human Resources,1,5,Male,2,Human Resources,4,Married,5743,Yes,11,3,0,14,10,0,No
48,Travel_Frequently,Research & Development,4,5,Male,4,Manager,4,Married,15202,No,25,4,1,23,2,2,No
35,Travel_Rarely,Sales,15,2,Male,2,Sales Executive,4,Divorced,5440,Yes,14,3,2,7,2,2,Yes
24,Travel_Frequently,Research & Development,2,1,Female,1,Research Scientist,4,Single,3760,Yes,13,3,0,6,6,1,No
27,Travel_Rarely,Research & Development,8,3,Female,1,Research Scientist,3,Married,3517,No,17,3,0,5,3,0,No
27,Travel_Frequently,Research & Development,2,3,Male,1,Research Scientist,4,Single,2580,No,13,3,0,6,4,1,No
40,Travel_Rarely,Research & Development,7,3,Male,1,Laboratory Technician,1,Single,2166,Yes,14,3,0,10,4,0,Yes
29,Travel_Rarely,Sales,10,3,Male,2,Sales Executive,3,Single,5869,No,11,3,0,8,5,1,No
36,Travel_Rarely,Research & Development,5,4,Female,3,Healthcare Representative,1,Married,8008,No,12,3,2,9,3,0,No
25,Travel_Frequently,Research & Development,2,1,Male,2,Manufacturing Director,3,Divorced,5206,No,17,3,2,7,7,0,No
39,Travel_Rarely,Research & Development,12,3,Male,2,Manufacturing Director,2,Married,5295,No,21,4,0,7,5,1,No
49,Travel_Rarely,Research & Development,22,4,Female,4,Research Director,2,Married,16413,No,16,3,2,27,4,1,No
50,Travel_Rarely,Research & Development,17,5,Female,3,Research Director,1,Divorced,13269,No,15,3,3,19,14,1,No
20,Travel_Rarely,Sales,2,3,Female,1,Sales Representative,3,Single,2783,No,19,3,0,2,2,2,No
34,Travel_Rarely,Research & Development,3,3,Female,2,Research Scientist,2,Divorced,5433,No,12,3,1,11,11,7,No
36,Travel_Rarely,Research & Development,7,3,Male,1,Laboratory Technician,2,Single,2013,No,11,3,0,15,4,1,No
49,Travel_Rarely,Research & Development,6,1,Female,4,Healthcare Representative,3,Married,13966,Yes,19,3,1,30,15,2,No
36,Non-Travel,Research & Development,1,4,Female,2,Manufacturing Director,3,Married,4374,No,15,3,0,4,3,1,No
36,Travel_Rarely,Research & Development,3,2,Male,2,Healthcare Representative,1,Divorced,6842,No,20,4,1,13,5,0,No
54,Travel_Rarely,Research & Development,22,5,Female,4,Manager,3,Married,17426,No,25,4,1,36,10,4,No
43,Travel_Rarely,Research & Development,15,2,Male,4,Research Director,3,Married,17603,No,24,4,1,14,14,6,No
35,Travel_Frequently,Sales,12,4,Male,2,Sales Executive,4,Single,4581,Yes,24,4,0,13,11,6,Yes
38,Travel_Frequently,Research & Development,1,3,Male,2,Research Scientist,4,Married,4735,No,15,3,2,19,13,2,No
29,Travel_Rarely,Sales,5,3,Male,2,Sales Executive,2,Divorced,4187,Yes,13,3,1,10,10,0,No
33,Travel_Rarely,Sales,2,4,Male,2,Sales Executive,4,Divorced,5505,No,14,3,2,6,6,0,No
32,Travel_Rarely,Research & Development,2,3,Male,2,Research Scientist,2,Divorced,5470,No,13,3,2,10,9,1,No
